,ARAT-RL_old,,, Sum ofARAT-RL,,person-controller,languagetool
929,33,5,6,44,,29,3
930,33,5,6,44,,29,3
931,33,5,6,44,,29,3
932,33,5,6,44,,29,3
933,33,5,6,44,,29,3
934,33,5,6,44,,29,3
935,33,5,6,44,,29,3
936,33,5,6,44,,29,3
937,33,5,6,44,,29,3
938,34,5,6,45,,29,3
939,34,5,6,45,,29,3
940,34,5,6,45,,29,3
941,34,5,6,45,,29,3
942,34,5,6,45,,29,3
943,34,5,6,45,,29,3
944,34,5,6,45,,29,3
945,34,5,6,45,,29,3
946,34,5,6,45,,29,3
947,34,5,6,45,,29,3
948,34,5,6,45,,29,3
949,34,5,6,45,,29,3
950,34,5,6,45,,29,3
951,34,5,6,45,,29,3
952,34,5,6,45,,30,3
953,34,5,6,45,,30,3
954,34,5,6,45,,30,3
955,34,5,6,45,,30,3
956,34,5,6,45,,30,3
957,34,5,6,45,,30,3
958,34,5,6,45,,30,3
959,34,5,6,45,,30,3
960,34,5,6,45,,30,3
961,34,5,6,45,,30,3
962,34,5,6,45,,30,3
963,34,5,6,45,,30,3
964,34,5,6,45,,30,3
965,34,5,6,45,,30,3
966,34,5,6,45,,30,3
967,34,5,6,45,,30,3
968,34,5,6,45,,30,3
969,34,5,6,45,,30,3
970,34,5,6,45,,30,3
971,34,5,6,45,,30,3
972,34,5,6,45,,30,3
973,34,5,6,45,,30,3
974,34,5,6,45,,30,3
975,34,5,6,45,,30,3
976,34,5,6,45,,30,3
977,34,5,6,45,,30,3
978,34,5,6,45,,30,3
979,34,5,6,45,,30,3
980,34,5,6,45,,30,3
981,34,5,6,45,,30,3
982,34,5,6,45,,30,3
983,34,5,6,45,,30,3
984,34,5,6,45,,30,3
985,34,5,6,45,,30,3
986,34,5,6,45,,30,3
987,34,5,6,45,,31,3
988,34,5,6,45,,31,3
989,34,5,6,45,,31,3
990,34,5,6,45,,31,3
991,34,5,6,45,,31,3
992,34,5,6,45,,31,3
993,35,5,6,46,,31,3
994,35,5,6,46,,31,3
995,35,5,6,46,,31,3
996,35,5,6,46,,31,3
997,35,5,6,46,,31,3
998,35,5,6,46,,31,3
999,35,5,6,46,,31,3
1000,35,5,6,46,,31,3
1001,35,5,6,46,,31,3
1002,35,5,6,46,,31,3
1003,35,5,6,46,,31,3
1004,35,5,6,46,,31,3
1005,35,5,6,46,,31,3
1006,35,5,6,46,,31,3
1007,35,5,6,46,,31,3
1008,35,5,6,46,,31,3
1009,35,5,6,46,,31,3
1010,35,5,6,46,,31,3
1011,35,5,6,46,,31,3
1012,35,5,6,46,,31,3
1013,35,5,6,46,,31,3
1014,35,5,6,46,,31,3
1015,35,5,6,46,,31,3
1016,35,5,6,46,,31,3
1017,35,5,6,46,,31,3
1018,35,5,6,46,,32,3
1019,35,5,6,46,,32,3
1020,35,5,6,46,,32,3
1021,35,5,6,46,,32,3
1022,35,5,6,46,,32,3
1023,35,5,6,46,,32,3
1024,35,5,6,46,,32,3
1025,35,5,6,46,,32,3
1026,35,5,6,46,,32,3
1027,35,5,6,46,,32,3
1028,35,5,6,46,,32,3
1029,35,5,6,46,,32,3
1030,35,5,6,46,,32,3
1031,35,5,6,46,,32,3
1032,35,5,6,46,,32,3
1033,35,5,6,46,,32,3
1034,35,5,6,46,,33,3
1035,36,5,6,47,,33,3
1036,36,5,6,47,,33,3
1037,36,5,6,47,,33,3
1038,36,5,6,47,,33,3
1039,36,5,6,47,,33,3
1040,36,5,6,47,,33,3
1041,36,5,6,47,,33,3
1042,36,5,6,47,,33,3
1043,36,5,6,47,,33,3
1044,36,5,6,47,,33,3
1045,36,5,6,47,,33,3
1046,36,5,6,47,,33,3
1047,36,5,6,47,,33,3
1048,36,5,6,47,,33,3
1049,36,5,6,47,,33,3
1050,36,5,6,47,,33,3
1051,36,5,6,47,,33,3
1052,36,5,6,47,,33,3
1053,36,5,6,47,,33,3
1054,36,5,6,47,,33,3
1055,36,5,6,47,,33,3
1056,37,5,6,48,,33,3
1057,37,5,6,48,,33,3
1058,37,5,6,48,,33,3
1059,37,5,6,48,,33,3
1060,37,5,6,48,,33,3
1061,37,5,6,48,,33,3
1062,37,5,6,48,,33,3
1063,37,5,6,48,,33,3
1064,37,5,6,48,,33,3
1065,37,5,6,48,,33,3
1066,37,5,6,48,,33,3
1067,37,5,6,48,,33,3
1068,37,5,6,48,,33,3
1069,37,5,6,48,,33,3
1070,37,5,6,48,,33,3
1071,37,5,6,48,,33,3
1072,37,5,6,48,,33,3
1073,37,5,6,48,,33,3
1074,37,5,6,48,,33,3
1075,37,5,6,48,,33,3
1076,37,5,6,48,,33,3
1077,37,5,6,48,,33,3
1078,37,5,6,48,,33,3
1079,37,5,6,48,,33,3
1080,37,5,6,48,,33,3
1081,37,5,6,48,,33,3
1082,37,5,6,48,,33,3
1083,37,5,6,48,,33,3
1084,37,5,6,48,,33,3
1085,37,5,6,48,,34,3
1086,37,5,6,48,,34,3
1087,37,5,6,48,,34,3
1088,37,5,6,48,,34,3
1089,37,5,6,48,,34,3
1090,37,5,6,48,,34,3
1091,37,5,6,48,,34,3
1092,37,5,6,48,,34,3
1093,37,5,6,48,,34,3
1094,37,5,6,48,,34,3
1095,37,5,6,48,,34,3
1096,37,5,6,48,,34,3
1097,37,5,6,48,,34,3
1098,37,5,6,48,,34,3
1099,37,5,6,48,,34,3
1100,38,5,6,49,,34,3
1101,38,5,6,49,,34,3
1102,38,5,6,49,,34,3
1103,38,5,6,49,,34,4
1104,38,5,6,49,,34,4
1105,38,5,6,49,,34,4
1106,38,5,6,49,,34,4
1107,38,5,6,49,,34,4
1108,38,5,6,49,,34,4
1109,38,5,6,49,,34,4
1110,38,5,6,49,,34,4
1111,38,5,6,49,,34,4
1112,38,5,6,49,,34,4
1113,38,5,6,49,,34,4
1114,38,5,6,49,,34,4
1115,38,5,6,49,,34,4
1116,38,5,6,49,,34,4
1117,38,5,6,49,,34,4
1118,38,5,6,49,,34,4
1119,38,5,6,49,,34,4
1120,38,5,6,49,,35,4
1121,38,5,6,49,,35,4
1122,38,5,6,49,,35,4
1123,38,5,6,49,,35,4
1124,38,5,6,49,,35,4
1125,38,5,6,49,,35,4
1126,38,5,6,49,,35,4
1127,38,5,6,49,,35,4
1128,38,5,6,49,,35,4
1129,38,5,6,49,,35,4
1130,38,5,6,49,,35,4
1131,38,5,6,49,,35,4
1132,38,5,6,49,,35,4
1133,38,5,6,49,,35,4
1134,38,5,6,49,,35,4
1135,38,5,6,49,,35,4
1136,38,5,6,49,,35,4
1137,38,5,6,49,,35,4
1138,38,5,6,49,,35,4
1139,38,5,6,49,,35,4
1140,38,5,6,49,,35,4
1141,38,5,6,49,,35,4
1142,38,5,6,49,,35,4
1143,38,5,6,49,,35,4
1144,38,5,6,49,,35,4
1145,38,5,6,49,,35,4
1146,38,5,6,49,,35,4
1147,38,5,6,49,,35,4
1148,38,5,6,49,,35,4
1149,38,5,6,49,,35,4
1150,38,5,6,49,,35,4
1151,38,5,6,49,,35,4
1152,38,5,6,49,,35,4
1153,38,5,6,49,,35,4
1154,38,5,6,49,,35,4
1155,38,5,6,49,,35,4
1156,38,5,6,49,,35,4
1157,38,5,6,49,,35,4
1158,38,5,6,49,,35,4
1159,38,5,6,49,,35,4
1160,38,5,6,49,,35,4
1161,38,5,6,49,,35,4
1162,38,5,6,49,,35,4
1163,38,5,6,49,,35,4
1164,38,5,6,49,,35,4
1165,38,5,6,49,,35,4
1166,38,5,6,49,,35,4
1167,38,5,6,49,,35,4
1168,38,5,6,49,,35,4
1169,38,5,6,49,,35,4
1170,38,5,6,49,,35,4
1171,38,5,6,49,,35,4
1172,38,5,6,49,,35,4
1173,38,5,6,49,,35,4
1174,38,5,6,49,,35,4
1175,38,5,6,49,,35,4
1176,38,5,6,49,,35,4
1177,38,5,6,49,,35,4
1178,38,5,6,49,,36,4
1179,38,5,6,49,,36,4
1180,38,5,6,49,,36,4
1181,38,5,6,49,,36,4
1182,38,5,6,49,,36,4
1183,38,5,6,49,,36,4
1184,38,5,6,49,,36,4
1185,38,5,6,49,,36,4
1186,38,5,6,49,,36,4
1187,38,5,6,49,,36,4
1188,38,5,6,49,,36,4
1189,38,5,6,49,,36,4
1190,38,5,6,49,,36,4
1191,38,5,6,49,,36,4
1192,38,5,6,49,,36,4
1193,38,5,6,49,,36,4
1194,38,5,6,49,,36,4
1195,38,5,6,49,,36,4
1196,38,5,6,49,,36,4
1197,38,5,6,49,,36,4
1198,38,5,6,49,,36,4
1199,38,5,6,49,,36,4
1200,38,5,6,49,,36,4
1201,38,5,6,49,,36,4
1202,38,5,6,49,,36,4
1203,38,5,6,49,,36,4
1204,38,5,6,49,,36,4
1205,38,5,6,49,,36,4
1206,38,5,6,49,,36,4
1207,38,5,6,49,,36,4
1208,38,5,6,49,,36,4
1209,38,5,6,49,,36,4
1210,38,5,6,49,,36,4
1211,38,5,6,49,,36,4
1212,38,5,6,49,,36,4
1213,38,5,6,49,,36,4
1214,38,5,6,49,,36,4
1215,38,5,6,49,,36,4
1216,38,5,6,49,,36,4
1217,38,5,6,49,,36,4
1218,38,5,6,49,,36,4
1219,38,5,6,49,,36,4
1220,38,5,6,49,,36,4
1221,38,5,6,49,,36,4
1222,38,5,6,49,,37,4
1223,38,5,6,49,,37,4
1224,38,5,6,49,,37,4
1225,38,5,6,49,,37,4
1226,38,5,6,49,,37,4
1227,38,5,6,49,,37,4
1228,38,5,6,49,,37,4
1229,38,5,6,49,,37,4
1230,38,5,6,49,,37,4
1231,38,5,6,49,,37,4
1232,38,5,6,49,,37,4
1233,38,5,6,49,,37,4
1234,38,5,6,49,,37,4
1235,38,5,6,49,,37,4
1236,38,5,6,49,,37,4
1237,38,5,6,49,,37,4
1238,38,5,6,49,,37,4
1239,38,5,6,49,,37,4
1240,38,5,6,49,,37,4
1241,38,5,6,49,,37,4
1242,38,5,6,49,,37,4
1243,38,5,6,49,,37,4
1244,38,5,6,49,,37,4
1245,38,5,6,49,,37,4
1246,38,5,6,49,,37,4
1247,38,5,6,49,,37,4
1248,38,5,6,49,,37,4
1249,38,5,6,49,,37,4
1250,38,5,6,49,,37,4
1251,38,5,6,49,,37,4
1252,38,5,6,49,,37,4
1253,38,5,6,49,,37,4
1254,38,5,6,49,,37,4
1255,38,5,6,49,,37,4
1256,38,5,6,49,,37,4
1257,38,5,6,49,,37,4
1258,38,5,6,49,,37,4
1259,38,5,6,49,,37,4
1260,38,5,6,49,,37,4
1261,38,5,6,49,,37,4
1262,38,5,6,49,,37,4
1263,38,5,6,49,,37,4
1264,38,5,6,49,,37,4
1265,38,5,6,49,,38,4
1266,38,5,6,49,,38,4
1267,38,5,6,49,,38,4
1268,38,5,6,49,,38,4
1269,38,5,6,49,,38,4
1270,38,5,6,49,,38,4
1271,38,5,6,49,,38,4
1272,38,5,6,49,,38,4
1273,38,5,6,49,,38,4
1274,38,5,6,49,,38,4
1275,38,5,6,49,,38,4
1276,38,5,6,49,,38,4
1277,38,5,6,49,,38,4
1278,38,5,6,49,,38,4
1279,38,5,6,49,,38,4
1280,38,5,6,49,,38,4
1281,38,5,6,49,,38,4
1282,38,5,6,49,,38,4
1283,38,5,6,49,,38,4
1284,38,5,6,49,,38,4
1285,38,5,6,49,,38,4
1286,38,5,6,49,,38,4
1287,38,5,6,49,,38,4
1288,38,5,6,49,,38,4
1289,38,5,6,49,,38,4
1290,38,5,6,49,,38,4
1291,38,5,6,49,,38,4
1292,38,5,6,49,,38,4
1293,38,5,6,49,,38,4
1294,38,5,6,49,,38,4
1295,38,5,6,49,,38,4
1296,38,5,6,49,,38,4
1297,38,5,6,49,,38,4
1298,38,5,6,49,,38,4
1299,39,5,6,50,,38,4
1300,39,5,6,50,,38,4
1301,39,5,6,50,,38,4
1302,39,5,6,50,,38,4
1303,39,5,6,50,,38,4
1304,39,5,6,50,,38,4
1305,39,5,6,50,,38,4
1306,39,5,6,50,,38,4
1307,39,5,6,50,,38,4
1308,39,5,6,50,,38,4
1309,39,5,6,50,,38,4
1310,39,5,6,50,,38,4
1311,39,5,6,50,,38,4
1312,39,5,6,50,,38,4
1313,39,5,6,50,,38,4
1314,39,5,6,50,,38,4
1315,39,5,6,50,,38,4
1316,39,5,6,50,,38,4
1317,39,5,6,50,,38,4
1318,39,5,6,50,,38,4
1319,39,5,6,50,,38,4
1320,39,5,6,50,,38,4
1321,39,5,6,50,,38,4
1322,39,5,6,50,,38,4
1323,39,5,6,50,,38,4
1324,39,5,6,50,,38,4
1325,39,5,6,50,,38,4
1326,39,5,6,50,,38,4
1327,39,5,6,50,,38,4
1328,39,5,6,50,,38,4
1329,39,5,6,50,,39,4
1330,39,5,6,50,,39,4
1331,39,5,6,50,,39,4
1332,39,5,6,50,,39,4
1333,39,5,6,50,,39,4
1334,40,5,6,51,,39,4
1335,40,5,6,51,,39,4
1336,40,5,6,51,,39,4
1337,40,5,6,51,,39,4
1338,40,5,6,51,,39,4
1339,40,5,6,51,,39,4
1340,40,5,6,51,,39,4
1341,40,5,6,51,,39,4
1342,40,5,6,51,,39,4
1343,40,5,6,51,,39,4
1344,40,5,6,51,,39,4
1345,40,5,6,51,,39,4
1346,40,5,6,51,,39,4
1347,41,5,6,52,,39,4
1348,41,5,6,52,,39,4
1349,41,5,6,52,,39,4
1350,41,5,6,52,,39,4
1351,42,5,6,53,,39,4
1352,42,5,6,53,,39,4
1353,42,5,6,53,,39,4
1354,42,5,6,53,,39,4
1355,42,5,6,53,,39,4
1356,42,5,6,53,,39,4
1357,42,5,6,53,,39,4
1358,42,5,6,53,,39,4
1359,42,5,6,53,,39,4
1360,42,5,6,53,,39,4
1361,42,5,6,53,,39,4
1362,42,5,6,53,,39,4
1363,42,5,6,53,,39,4
1364,42,5,6,53,,39,4
1365,42,5,6,53,,39,4
1366,42,5,6,53,,39,4
1367,42,5,6,53,,39,4
1368,42,5,6,53,,39,4
1369,42,5,6,53,,39,4
1370,42,5,6,53,,39,4
1371,42,5,6,53,,39,4
1372,42,5,6,53,,39,4
1373,42,5,6,53,,39,4
1374,42,5,6,53,,39,4
1375,42,5,6,53,,39,4
1376,42,5,6,53,,39,4
1377,42,5,6,53,,39,4
1378,42,5,6,53,,39,4
1379,42,5,6,53,,39,4
1380,42,5,6,53,,39,4
1381,42,5,6,53,,39,4
1382,42,5,6,53,,39,4
1383,42,5,6,53,,39,4
1384,42,5,6,53,,39,4
1385,42,5,6,53,,39,4
1386,42,5,6,53,,39,4
1387,42,5,6,53,,39,4
1388,42,5,6,53,,39,4
1389,42,5,6,53,,39,4
1390,42,5,6,53,,39,4
1391,42,5,6,53,,39,4
1392,42,5,6,53,,39,4
1393,42,5,6,53,,39,4
1394,42,5,6,53,,39,4
1395,42,5,6,53,,39,4
1396,42,5,6,53,,39,4
1397,42,5,6,53,,39,4
1398,42,5,6,53,,39,4
1399,42,5,6,53,,39,4
1400,42,5,6,53,,39,4
1401,42,5,6,53,,39,4
1402,42,5,6,53,,39,4
1403,42,5,6,53,,39,4
1404,42,5,6,53,,39,4
1405,42,5,6,53,,39,4
1406,42,5,6,53,,40,4
1407,42,5,6,53,,40,4
1408,42,5,6,53,,40,4
1409,42,5,6,53,,40,4
1410,42,5,6,53,,40,4
1411,42,5,6,53,,40,4
1412,42,5,6,53,,40,4
1413,42,5,6,53,,40,4
1414,42,5,6,53,,40,4
1415,42,5,6,53,,40,4
1416,42,5,6,53,,40,4
1417,42,5,6,53,,40,4
1418,42,5,6,53,,40,4
1419,42,5,6,53,,40,4
1420,42,5,6,53,,40,4
1421,42,5,6,53,,40,4
1422,42,5,6,53,,40,4
1423,42,5,6,53,,40,4
1424,42,5,6,53,,40,4
1425,42,5,6,53,,40,4
1426,42,5,6,53,,40,4
1427,42,5,6,53,,40,4
1428,42,5,6,53,,40,4
1429,42,5,6,53,,40,4
1430,42,5,6,53,,40,4
1431,42,5,6,53,,40,4
1432,42,5,6,53,,40,4
1433,42,5,6,53,,40,4
1434,42,5,6,53,,40,4
1435,42,5,6,53,,40,4
1436,42,5,6,53,,40,4
1437,42,5,6,53,,40,4
1438,42,5,6,53,,40,4
1439,42,5,6,53,,40,4
1440,42,5,6,53,,40,4
1441,42,5,6,53,,40,4
1442,42,5,6,53,,40,4
1443,42,5,6,53,,40,4
1444,42,5,6,53,,40,4
1445,42,5,6,53,,40,4
1446,42,5,6,53,,41,4
1447,42,5,6,53,,41,4
1448,42,5,6,53,,41,4
1449,42,5,6,53,,41,4
1450,42,5,6,53,,41,4
1451,42,5,6,53,,41,4
1452,42,5,6,53,,41,4
1453,42,5,6,53,,41,4
1454,42,5,6,53,,41,4
1455,42,5,6,53,,41,4
1456,43,5,6,54,,41,4
1457,43,5,6,54,,41,4
1458,43,5,6,54,,41,4
1459,43,5,6,54,,41,4
1460,43,5,6,54,,41,4
1461,43,5,6,54,,41,4
1462,43,5,6,54,,41,4
1463,43,5,6,54,,41,4
1464,43,5,6,54,,41,4
1465,43,5,6,54,,41,4
1466,43,5,6,54,,41,4
1467,43,5,6,54,,41,4
1468,43,5,6,54,,41,4
1469,43,5,6,54,,41,4
1470,43,5,6,54,,41,4
1471,43,5,6,54,,41,4
1472,43,5,6,54,,41,4
1473,43,5,6,54,,41,4
1474,43,5,6,54,,41,4
1475,43,5,6,54,,41,4
1476,43,5,6,54,,41,4
1477,43,5,6,54,,41,4
1478,43,5,6,54,,41,4
1479,43,5,6,54,,41,4
1480,43,5,6,54,,41,4
1481,43,5,6,54,,41,4
1482,43,5,6,54,,41,4
1483,43,5,6,54,,41,4
1484,43,5,6,54,,41,4
1485,43,5,6,54,,42,4
1486,43,5,6,54,,42,4
1487,43,5,6,54,,42,4
1488,43,5,6,54,,42,4
1489,43,5,6,54,,42,4
1490,43,5,6,54,,42,4
1491,43,5,6,54,,42,4
1492,43,5,6,54,,42,4
1493,43,5,6,54,,42,4
1494,43,5,6,54,,42,4
1495,43,5,6,54,,42,4
1496,43,5,6,54,,42,4
1497,43,5,6,54,,42,4
1498,43,5,6,54,,42,4
1499,43,5,6,54,,42,4
1500,43,5,6,54,,42,4
1501,43,5,6,54,,42,4
1502,43,5,6,54,,42,4
1503,43,5,6,54,,42,4
1504,43,5,6,54,,42,4
1505,43,5,6,54,,42,4
1506,43,5,6,54,,42,4
1507,43,5,6,54,,42,4
1508,43,5,6,54,,42,4
1509,43,5,6,54,,42,4
1510,43,5,6,54,,42,4
1511,43,5,6,54,,42,4
1512,43,5,6,54,,42,4
1513,43,5,6,54,,42,4
1514,43,5,6,54,,42,4
1515,43,5,6,54,,42,4
1516,43,5,6,54,,42,4
1517,43,5,6,54,,42,4
1518,43,5,6,54,,42,4
1519,43,5,6,54,,42,4
1520,43,5,6,54,,42,4
1521,43,5,6,54,,42,4
1522,43,5,6,54,,42,4
1523,43,5,6,54,,42,4
1524,43,5,6,54,,42,4
1525,43,5,6,54,,42,4
1526,43,5,6,54,,42,4
1527,43,5,6,54,,43,4
1528,43,5,6,54,,43,4
1529,43,5,6,54,,43,4
1530,43,5,6,54,,43,4
1531,43,5,6,54,,43,4
1532,43,5,6,54,,43,4
1533,43,5,6,54,,43,4
1534,43,5,6,54,,43,4
1535,43,5,6,54,,43,4
1536,43,5,6,54,,43,4
1537,43,5,6,54,,43,4
1538,43,5,6,54,,43,4
1539,43,5,6,54,,43,4
1540,43,5,6,54,,43,4
1541,43,5,6,54,,43,4
1542,43,5,6,54,,43,4
1543,43,5,6,54,,43,4
1544,43,5,6,54,,43,4
1545,43,5,6,54,,43,4
1546,43,5,6,54,,43,4
1547,43,5,6,54,,43,4
1548,43,5,6,54,,43,4
1549,43,5,6,54,,43,4
1550,43,5,6,54,,43,4
1551,43,5,6,54,,43,4
1552,43,5,6,54,,43,4
1553,43,5,6,54,,43,4
1554,43,5,6,54,,43,4
1555,43,5,6,54,,43,4
1556,43,5,6,54,,43,4
1557,43,5,6,54,,43,4
1558,43,5,6,54,,43,4
1559,43,5,6,54,,43,4
1560,43,5,6,54,,43,4
1561,43,5,6,54,,43,4
1562,43,5,6,54,,43,4
1563,43,5,6,54,,43,4
1564,43,5,6,54,,43,4
1565,43,5,6,54,,43,4
1566,43,5,6,54,,43,4
1567,43,5,6,54,,43,4
1568,43,5,6,54,,43,4
1569,43,5,6,54,,43,4
1570,43,5,6,54,,43,4
1571,43,5,6,54,,43,4
1572,43,5,6,54,,43,4
1573,43,5,6,54,,43,4
1574,43,5,6,54,,43,4
1575,43,5,6,54,,43,4
1576,43,5,6,54,,43,4
1577,43,5,6,54,,43,4
1578,43,5,6,54,,43,4
1579,43,5,6,54,,43,4
1580,43,5,6,54,,43,4
1581,43,5,6,54,,43,4
1582,43,5,6,54,,43,4
1583,43,5,6,54,,43,4
1584,43,5,6,54,,43,4
1585,43,5,6,54,,43,4
1586,43,5,6,54,,43,4
1587,43,5,6,54,,43,4
1588,43,5,6,54,,43,4
1589,43,5,6,54,,43,4
1590,43,5,6,54,,43,4
1591,43,5,6,54,,43,4
1592,43,5,6,54,,43,4
1593,43,5,6,54,,43,4
1594,43,5,6,54,,44,4
1595,43,5,6,54,,44,4
1596,43,5,6,54,,44,4
1597,43,5,6,54,,44,4
1598,43,5,6,54,,44,4
1599,43,5,6,54,,44,4
1600,43,5,6,54,,44,4
1601,43,5,6,54,,44,4
1602,43,5,6,54,,44,4
1603,43,5,6,54,,44,4
1604,43,5,6,54,,44,4
1605,43,5,6,54,,44,4
1606,43,5,6,54,,44,4
1607,43,5,6,54,,44,4
1608,43,5,6,54,,44,4
1609,43,5,6,54,,44,4
1610,43,5,6,54,,44,4
1611,43,5,6,54,,44,4
1612,43,5,6,54,,44,4
1613,43,5,6,54,,44,4
1614,44,5,6,55,,44,4
1615,44,5,6,55,,44,4
1616,44,5,6,55,,44,4
1617,44,5,6,55,,44,4
1618,44,5,6,55,,44,4
1619,44,5,6,55,,44,4
1620,44,5,6,55,,44,4
1621,44,5,6,55,,44,4
1622,45,5,6,56,,44,4
1623,45,5,6,56,,44,4
1624,45,5,6,56,,44,4
1625,45,5,6,56,,44,4
1626,45,5,6,56,,44,4
1627,45,5,6,56,,44,4
1628,45,5,6,56,,44,4
1629,45,5,6,56,,44,4
1630,45,5,6,56,,44,4
1631,45,5,6,56,,44,4
1632,45,5,6,56,,44,4
1633,45,5,6,56,,44,4
1634,45,5,6,56,,44,4
1635,45,5,6,56,,44,4
1636,45,5,6,56,,44,4
1637,45,5,6,56,,44,4
1638,45,5,6,56,,44,4
1639,45,5,6,56,,44,4
1640,45,5,6,56,,44,4
1641,45,5,6,56,,45,4
1642,45,5,6,56,,45,4
1643,45,5,6,56,,45,4
1644,45,5,6,56,,45,4
1645,45,5,6,56,,45,4
1646,45,5,6,56,,45,4
1647,45,5,6,56,,45,4
1648,45,5,6,56,,45,4
1649,45,5,6,56,,45,4
1650,45,5,6,56,,45,4
1651,45,5,6,56,,45,4
1652,45,5,6,56,,45,4
1653,45,5,6,56,,45,4
1654,45,5,6,56,,45,4
1655,45,5,6,56,,45,4
1656,45,5,6,56,,45,4
1657,45,5,6,56,,45,4
1658,45,5,6,56,,45,4
1659,45,5,6,56,,45,4
1660,45,5,6,56,,45,4
1661,45,5,6,56,,45,4
1662,45,5,6,56,,45,4
1663,45,5,6,56,,45,4
1664,45,5,6,56,,45,4
1665,45,5,6,56,,45,4
1666,45,5,6,56,,45,4
1667,45,5,6,56,,45,4
1668,45,5,6,56,,45,4
1669,45,5,6,56,,45,4
1670,45,5,6,56,,45,4
1671,45,5,6,56,,45,4
1672,45,5,6,56,,45,4
1673,45,5,6,56,,45,4
1674,45,5,6,56,,45,4
1675,45,5,6,56,,45,4
1676,45,5,6,56,,45,4
1677,45,5,6,56,,45,4
1678,45,5,6,56,,45,4
1679,45,5,6,56,,45,4
1680,45,5,6,56,,45,4
1681,45,5,6,56,,45,4
1682,45,5,6,56,,45,4
1683,45,5,6,56,,45,4
1684,45,5,6,56,,45,4
1685,45,5,6,56,,45,4
1686,45,5,6,56,,45,4
1687,45,5,6,56,,45,4
1688,45,5,6,56,,45,4
1689,45,5,6,56,,45,4
1690,45,5,6,56,,45,4
1691,45,5,6,56,,45,4
1692,45,5,6,56,,45,4
1693,45,5,6,56,,45,4
1694,45,5,6,56,,45,4
1695,45,5,6,56,,45,4
1696,45,5,6,56,,45,4
1697,45,5,6,56,,45,4
1698,45,5,6,56,,45,4
1699,45,5,6,56,,45,4
1700,45,5,6,56,,45,4
1701,45,5,6,56,,45,4
1702,45,5,6,56,,45,4
1703,45,5,6,56,,45,4
1704,45,5,6,56,,45,4
1705,45,5,6,56,,45,4
1706,45,5,6,56,,45,4
1707,45,5,6,56,,45,4
1708,45,5,6,56,,45,4
1709,45,5,6,56,,45,4
1710,45,5,6,56,,45,4
1711,45,5,6,56,,45,4
1712,45,5,6,56,,45,4
1713,45,5,6,56,,45,4
1714,45,5,6,56,,45,4
1715,45,5,6,56,,45,4
1716,45,5,6,56,,45,4
1717,45,5,6,56,,45,4
1718,45,5,6,56,,45,4
1719,45,5,6,56,,45,4
1720,45,5,6,56,,45,4
1721,45,5,6,56,,45,4
1722,45,5,6,56,,45,4
1723,45,5,6,56,,45,4
1724,45,5,6,56,,45,4
1725,45,5,6,56,,45,4
1726,45,5,6,56,,45,4
1727,45,5,6,56,,45,4
1728,45,5,6,56,,45,4
1729,45,5,6,56,,45,4
1730,45,5,6,56,,45,4
1731,45,5,6,56,,45,4
1732,45,5,6,56,,45,4
1733,45,5,6,56,,45,4
1734,45,5,6,56,,45,4
1735,45,5,6,56,,45,4
1736,45,5,6,56,,45,4
1737,45,5,6,56,,45,4
1738,45,5,6,56,,45,4
1739,45,5,6,56,,45,4
1740,45,5,6,56,,45,4
1741,45,5,6,56,,45,4
1742,45,5,6,56,,45,4
1743,45,5,6,56,,45,4
1744,45,5,6,56,,45,4
1745,45,5,6,56,,45,4
1746,45,5,6,56,,45,4
1747,45,5,6,56,,46,4
1748,45,5,6,56,,46,4
1749,45,5,6,56,,46,4
1750,45,5,6,56,,46,4
1751,45,5,6,56,,46,4
1752,45,5,6,56,,46,4
1753,45,5,6,56,,46,4
1754,45,5,6,56,,46,4
1755,45,5,6,56,,46,4
1756,45,5,6,56,,46,4
1757,45,5,6,56,,46,4
1758,45,5,6,56,,46,4
1759,45,5,6,56,,46,4
1760,45,5,6,56,,46,4
1761,45,5,6,56,,46,4
1762,45,5,6,56,,46,4
1763,45,5,6,56,,46,4
1764,45,5,6,56,,46,4
1765,45,5,6,56,,46,4
1766,45,5,6,56,,46,4
1767,45,5,6,56,,46,4
1768,45,5,6,56,,46,4
1769,46,5,6,57,,46,4
1770,46,5,6,57,,46,4
1771,46,5,6,57,,46,4
1772,46,5,6,57,,46,4
1773,46,5,6,57,,46,4
1774,46,5,6,57,,46,4
1775,46,5,6,57,,46,4
1776,47,5,6,58,,46,4
1777,47,5,6,58,,46,4
1778,47,5,6,58,,46,4
1779,47,5,6,58,,46,4
1780,47,5,6,58,,46,4
1781,47,5,6,58,,46,4
1782,47,5,6,58,,46,4
1783,47,5,6,58,,46,4
1784,47,5,6,58,,46,4
1785,47,5,6,58,,46,4
1786,47,5,6,58,,46,4
1787,47,5,6,58,,46,4
1788,47,5,6,58,,46,4
1789,47,5,6,58,,46,4
1790,47,5,6,58,,46,4
1791,47,5,6,58,,46,4
1792,47,5,6,58,,46,4
1793,47,5,6,58,,46,4
1794,47,5,6,58,,46,4
1795,47,5,6,58,,46,4
1796,47,5,6,58,,46,4
1797,47,5,6,58,,46,4
1798,47,5,6,58,,46,4
1799,47,5,6,58,,46,4
1800,47,5,6,58,,47,4
1801,47,5,6,58,,47,4
1802,47,5,6,58,,47,4
1803,47,5,6,58,,47,4
1804,47,5,6,58,,47,4
1805,47,5,6,58,,47,4
